rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
327,-0.000556076,1.78269,0,27.6919,-2.71338e-06,45.776,0.128438,0,0,-0.000556076
328,-3.48025e-05,2.70583,0,64.3033,-1.12215e-06,45.776,0.128438,0,0,-3.48025e-05
329,-1.60629e-05,2.70809,0,68.7157,-1.19892e-06,45.776,0.128438,0,0,-1.60629e-05
330,-6.53804e-07,3.22477,0,115.153,-7.0015e-07,45.776,0.128438,0,0,-6.53804e-07
331,-1.55528e-06,3.06047,0,98.9149,-8.18689e-07,45.776,0.128438,0,0,-1.55528e-06
332,-0.000179435,2.05917,0,34.6678,-2.10376e-06,45.776,0.128438,0,0,-0.000179435
333,-8.81649e-06,2.7025,0,71.8546,-1.15076e-06,45.776,0.128438,0,0,-8.81649e-06
334,-9.99057e-05,2.29095,0,43.8686,-1.79183e-06,45.776,0.128438,0,0,-9.99057e-05
335,-2.17424e-06,2.9729,0,89.4189,-9.16392e-07,45.776,0.128438,0,0,-2.17424e-06
336,-1.42723e-05,2.7739,0,75.5024,-1.07608e-06,45.776,0.128438,0,0,-1.42723e-05
337,-0.0119693,1.78558,0,23.1105,-3.28301e-06,45.6366,0.128438,-1.14349e-24,0,-0.0119693
338,-2.76153e-05,2.53604,0,61.3511,-1.39035e-06,45.776,0.128438,0,0,-2.76153e-05
339,-0.000111482,2.13148,0,37.7013,-1.99859e-06,45.776,0.128438,0,0,-0.000111482
340,-2.47215e-05,2.59226,0,59.8239,-1.35992e-06,45.776,0.128438,0,0,-2.47215e-05
341,-5.66421e-07,3.22868,0,119.616,-6.73821e-07,45.776,0.128438,0,0,-5.66421e-07
342,-1.97728e-05,2.70614,0,65.9226,-1.23394e-06,45.776,0.128438,0,0,-1.97728e-05
343,-8.53209e-08,3.56773,0,161.109,-4.80776e-07,45.776,0.128438,0,0,-8.53209e-08
344,-2.31769e-07,3.41936,0,135.565,-5.70962e-07,45.776,0.128438,0,0,-2.31769e-07
345,-4.59953e-09,4.03994,0,263.961,-3.03409e-07,45.776,0.128438,0,0,-4.59953e-09
346,-0.000481122,2.08536,0,39.3547,-2.43279e-06,45.776,0.128438,0,0,-0.000481122
347,-0.00162346,1.99864,0,29.4075,-2.45524e-06,45.776,0.128438,0,0,-0.00162346
348,-1.34157e-05,2.73453,0,72.1727,-1.16652e-06,45.776,0.128438,0,0,-1.34157e-05
349,-0.000107603,2.42455,0,49.6755,-1.66581e-06,45.776,0.128438,0,0,-0.000107603
350,-1.03314e-07,3.52854,0,156.776,-5.01666e-07,45.776,0.128438,0,0,-1.03314e-07
351,-0.000156583,2.44911,0,48.6396,-1.53371e-06,45.776,0.128438,0,0,-0.000156583
352,-7.63144e-08,3.60551,0,163.767,-4.70214e-07,45.776,0.128438,0,0,-7.63144e-08
353,-1.07936e-07,3.51647,0,157.619,-4.99722e-07,45.776,0.128438,0,0,-1.07936e-07
354,-8.03921e-08,3.57099,0,163.71,-4.85556e-07,45.776,0.128438,0,0,-8.03921e-08
355,-0.00590789,1.69093,0,20.7769,-3.53837e-06,45.7747,0.128438,-1.37954e-27,0,-0.00590789
356,-1.11446e-05,2.7533,0,72.6982,-1.11058e-06,45.776,0.128438,0,0,-1.11446e-05
357,-0.00308635,2.02268,0,35.1755,-2.67999e-06,45.776,0.128438,-4.09179e-43,0,-0.00308635
358,-4.0244e-05,2.66734,0,61.3351,-1.18473e-06,45.776,0.128438,0,0,-4.0244e-05
359,-7.7031e-07,3.18572,0,114.185,-7.10334e-07,45.776,0.128438,0,0,-7.7031e-07
360,-4.32246e-07,3.27085,0,124.334,-6.631e-07,45.776,0.128438,0,0,-4.32246e-07
361,-7.48372e-05,2.5137,0,54.5916,-1.52725e-06,45.776,0.128438,0,0,-7.48372e-05
362,-2.002e-06,3.08921,0,95.867,-7.90214e-07,45.776,0.128438,0,0,-2.002e-06
363,-1.66179e-06,3.04935,0,98.813,-8.29755e-07,45.776,0.128438,0,0,-1.66179e-06
364,-0.000350487,2.21504,0,43.0497,-2.14175e-06,45.776,0.128438,0,0,-0.000350487
365,-0.00178249,2.03228,0,38.8518,-2.01822e-06,45.776,0.128438,0,0,-0.00178249
366,-0.0314435,1.77366,0,25.6844,-3.93307e-06,45.3381,0.128438,-4.71486e-12,0,-0.0314435
367,-7.07882e-07,3.20941,0,113.593,-7.03523e-07,45.776,0.128438,0,0,-7.07882e-07
368,-3.41859e-05,2.56748,0,57.8326,-1.40386e-06,45.776,0.128438,0,0,-3.41859e-05
369,-1.35599e-05,2.77465,0,77.1442,-1.03358e-06,45.776,0.128438,0,0,-1.35599e-05
